Region,Date,Pollutant,Concentration_µg/m³
Mesolongi,2023-07-01 00:00:00,Ozone (O₃) µg/m³,85.42438
Mesolongi,2023-07-01 08:00:00,Ozone (O₃) µg/m³,100.27366
Mesolongi,2023-07-01 16:00:00,Ozone (O₃) µg/m³,89.28853
Mesolongi,2023-07-02 00:00:00,Ozone (O₃) µg/m³,75.303696
Mesolongi,2023-07-02 08:00:00,Ozone (O₃) µg/m³,87.384415
Mesolongi,2023-07-02 16:00:00,Ozone (O₃) µg/m³,86.22099
Mesolongi,2023-07-03 00:00:00,Ozone (O₃) µg/m³,74.942474
Mesolongi,2023-07-03 08:00:00,Ozone (O₃) µg/m³,91.44387
Mesolongi,2023-07-03 16:00:00,Ozone (O₃) µg/m³,81.62582
Mesolongi,2023-07-04 00:00:00,Ozone (O₃) µg/m³,68.874466
Mesolongi,2023-07-04 08:00:00,Ozone (O₃) µg/m³,103.70296
Mesolongi,2023-07-04 16:00:00,Ozone (O₃) µg/m³,83.35156
Mesolongi,2023-07-05 00:00:00,Ozone (O₃) µg/m³,63.723595
Mesolongi,2023-07-05 08:00:00,Ozone (O₃) µg/m³,95.847275
Mesolongi,2023-07-05 16:00:00,Ozone (O₃) µg/m³,84.51504
Mesolongi,2023-07-06 00:00:00,Ozone (O₃) µg/m³,62.164368
Mesolongi,2023-07-06 08:00:00,Ozone (O₃) µg/m³,100.61931
Mesolongi,2023-07-06 16:00:00,Ozone (O₃) µg/m³,86.49533
Mesolongi,2023-07-07 00:00:00,Ozone (O₃) µg/m³,68.154816
Mesolongi,2023-07-07 08:00:00,Ozone (O₃) µg/m³,100.26259
Mesolongi,2023-07-07 16:00:00,Ozone (O₃) µg/m³,84.539795
Mesolongi,2023-07-08 00:00:00,Ozone (O₃) µg/m³,68.16586
Mesolongi,2023-07-08 08:00:00,Ozone (O₃) µg/m³,94.43541
Mesolongi,2023-07-08 16:00:00,Ozone (O₃) µg/m³,85.8154
Mesolongi,2023-07-09 00:00:00,Ozone (O₃) µg/m³,61.677048
Mesolongi,2023-07-09 08:00:00,Ozone (O₃) µg/m³,104.4747
Mesolongi,2023-07-09 16:00:00,Ozone (O₃) µg/m³,94.78101
Mesolongi,2023-07-10 00:00:00,Ozone (O₃) µg/m³,69.73063
Mesolongi,2023-07-10 08:00:00,Ozone (O₃) µg/m³,106.472565
Mesolongi,2023-07-10 16:00:00,Ozone (O₃) µg/m³,92.81114
Mesolongi,2023-07-11 00:00:00,Ozone (O₃) µg/m³,77.98717
Mesolongi,2023-07-11 08:00:00,Ozone (O₃) µg/m³,111.258064
Mesolongi,2023-07-11 16:00:00,Ozone (O₃) µg/m³,91.30948
Mesolongi,2023-07-12 00:00:00,Ozone (O₃) µg/m³,67.68692
Mesolongi,2023-07-12 08:00:00,Ozone (O₃) µg/m³,115.45001
Mesolongi,2023-07-12 16:00:00,Ozone (O₃) µg/m³,92.551865
Mesolongi,2023-07-13 00:00:00,Ozone (O₃) µg/m³,71.728714
Mesolongi,2023-07-13 08:00:00,Ozone (O₃) µg/m³,112.71682
Mesolongi,2023-07-13 16:00:00,Ozone (O₃) µg/m³,83.52991
Mesolongi,2023-07-14 00:00:00,Ozone (O₃) µg/m³,62.84314
Mesolongi,2023-07-14 08:00:00,Ozone (O₃) µg/m³,107.0119
Mesolongi,2023-07-14 16:00:00,Ozone (O₃) µg/m³,81.641914
Mesolongi,2023-07-15 00:00:00,Ozone (O₃) µg/m³,66.44789
Mesolongi,2023-07-15 08:00:00,Ozone (O₃) µg/m³,108.59923
Mesolongi,2023-07-15 16:00:00,Ozone (O₃) µg/m³,98.98883
Mesolongi,2023-07-16 00:00:00,Ozone (O₃) µg/m³,73.40726
Mesolongi,2023-07-16 08:00:00,Ozone (O₃) µg/m³,105.57187
Mesolongi,2023-07-16 16:00:00,Ozone (O₃) µg/m³,86.18785
Mesolongi,2023-07-17 00:00:00,Ozone (O₃) µg/m³,69.647644
Mesolongi,2023-07-17 08:00:00,Ozone (O₃) µg/m³,104.28009
Mesolongi,2023-07-17 16:00:00,Ozone (O₃) µg/m³,90.263466
Mesolongi,2023-07-18 00:00:00,Ozone (O₃) µg/m³,69.20354
Mesolongi,2023-07-18 08:00:00,Ozone (O₃) µg/m³,111.97591
Mesolongi,2023-07-18 16:00:00,Ozone (O₃) µg/m³,94.56108
Mesolongi,2023-07-19 00:00:00,Ozone (O₃) µg/m³,68.60872
Mesolongi,2023-07-19 08:00:00,Ozone (O₃) µg/m³,115.49396
Mesolongi,2023-07-19 16:00:00,Ozone (O₃) µg/m³,97.99883
Mesolongi,2023-07-20 00:00:00,Ozone (O₃) µg/m³,67.069275
Mesolongi,2023-07-20 08:00:00,Ozone (O₃) µg/m³,116.90268
Mesolongi,2023-07-20 16:00:00,Ozone (O₃) µg/m³,94.53406
Mesolongi,2023-07-21 00:00:00,Ozone (O₃) µg/m³,72.00087
Mesolongi,2023-07-21 08:00:00,Ozone (O₃) µg/m³,103.44069
Mesolongi,2023-07-21 16:00:00,Ozone (O₃) µg/m³,86.51077
Mesolongi,2023-07-22 00:00:00,Ozone (O₃) µg/m³,73.035
Mesolongi,2023-07-22 08:00:00,Ozone (O₃) µg/m³,103.7088
Mesolongi,2023-07-22 16:00:00,Ozone (O₃) µg/m³,78.89019
Mesolongi,2023-07-23 00:00:00,Ozone (O₃) µg/m³,62.108463
Mesolongi,2023-07-23 08:00:00,Ozone (O₃) µg/m³,99.95668
Mesolongi,2023-07-23 16:00:00,Ozone (O₃) µg/m³,74.894646
Mesolongi,2023-07-24 00:00:00,Ozone (O₃) µg/m³,62.881454
Mesolongi,2023-07-24 08:00:00,Ozone (O₃) µg/m³,106.45534
Mesolongi,2023-07-24 16:00:00,Ozone (O₃) µg/m³,85.81599
Mesolongi,2023-07-25 00:00:00,Ozone (O₃) µg/m³,61.862247
Mesolongi,2023-07-25 08:00:00,Ozone (O₃) µg/m³,105.65842
Mesolongi,2023-07-25 16:00:00,Ozone (O₃) µg/m³,83.94613
Mesolongi,2023-07-26 00:00:00,Ozone (O₃) µg/m³,68.963
Mesolongi,2023-07-26 08:00:00,Ozone (O₃) µg/m³,98.85854
Mesolongi,2023-07-26 16:00:00,Ozone (O₃) µg/m³,87.52524
Mesolongi,2023-07-27 00:00:00,Ozone (O₃) µg/m³,79.310165
Mesolongi,2023-07-27 08:00:00,Ozone (O₃) µg/m³,102.834076
Mesolongi,2023-07-27 16:00:00,Ozone (O₃) µg/m³,92.10901
Mesolongi,2023-07-28 00:00:00,Ozone (O₃) µg/m³,68.13376
Mesolongi,2023-07-28 08:00:00,Ozone (O₃) µg/m³,107.39473
Mesolongi,2023-07-28 16:00:00,Ozone (O₃) µg/m³,100.760254
Mesolongi,2023-07-29 00:00:00,Ozone (O₃) µg/m³,84.19753
Mesolongi,2023-07-29 08:00:00,Ozone (O₃) µg/m³,107.21947
Mesolongi,2023-07-29 16:00:00,Ozone (O₃) µg/m³,99.58501
Mesolongi,2023-07-30 00:00:00,Ozone (O₃) µg/m³,82.12101
Mesolongi,2023-07-30 08:00:00,Ozone (O₃) µg/m³,111.44379
Mesolongi,2023-07-30 16:00:00,Ozone (O₃) µg/m³,97.37724
Mesolongi,2023-07-31 00:00:00,Ozone (O₃) µg/m³,79.374466
Mesolongi,2023-07-31 08:00:00,Ozone (O₃) µg/m³,102.826256
Mesolongi,2023-07-31 16:00:00,Ozone (O₃) µg/m³,87.61437
Nafplio,2023-07-01 00:00:00,Ozone (O₃) µg/m³,69.98598
Nafplio,2023-07-01 08:00:00,Ozone (O₃) µg/m³,95.68154
Nafplio,2023-07-01 16:00:00,Ozone (O₃) µg/m³,88.69087
Nafplio,2023-07-02 00:00:00,Ozone (O₃) µg/m³,58.423416
Nafplio,2023-07-02 08:00:00,Ozone (O₃) µg/m³,87.83048
Nafplio,2023-07-02 16:00:00,Ozone (O₃) µg/m³,71.40207
Nafplio,2023-07-03 00:00:00,Ozone (O₃) µg/m³,60.845287
Nafplio,2023-07-03 08:00:00,Ozone (O₃) µg/m³,95.06942
Nafplio,2023-07-03 16:00:00,Ozone (O₃) µg/m³,78.3271
Nafplio,2023-07-04 00:00:00,Ozone (O₃) µg/m³,65.48978
Nafplio,2023-07-04 08:00:00,Ozone (O₃) µg/m³,104.97088
Nafplio,2023-07-04 16:00:00,Ozone (O₃) µg/m³,90.19324
Nafplio,2023-07-05 00:00:00,Ozone (O₃) µg/m³,67.71419
Nafplio,2023-07-05 08:00:00,Ozone (O₃) µg/m³,102.97133
Nafplio,2023-07-05 16:00:00,Ozone (O₃) µg/m³,87.65338
Nafplio,2023-07-06 00:00:00,Ozone (O₃) µg/m³,75.47974
Nafplio,2023-07-06 08:00:00,Ozone (O₃) µg/m³,102.46117
Nafplio,2023-07-06 16:00:00,Ozone (O₃) µg/m³,85.22814
Nafplio,2023-07-07 00:00:00,Ozone (O₃) µg/m³,68.749344
Nafplio,2023-07-07 08:00:00,Ozone (O₃) µg/m³,106.26457
Nafplio,2023-07-07 16:00:00,Ozone (O₃) µg/m³,85.23533
Nafplio,2023-07-08 00:00:00,Ozone (O₃) µg/m³,70.50678
Nafplio,2023-07-08 08:00:00,Ozone (O₃) µg/m³,103.49205
Nafplio,2023-07-08 16:00:00,Ozone (O₃) µg/m³,99.30736
Nafplio,2023-07-09 00:00:00,Ozone (O₃) µg/m³,75.707275
Nafplio,2023-07-09 08:00:00,Ozone (O₃) µg/m³,107.8793
Nafplio,2023-07-09 16:00:00,Ozone (O₃) µg/m³,104.49555
Nafplio,2023-07-10 00:00:00,Ozone (O₃) µg/m³,75.838745
Nafplio,2023-07-10 08:00:00,Ozone (O₃) µg/m³,103.13328
Nafplio,2023-07-10 16:00:00,Ozone (O₃) µg/m³,95.27852
Nafplio,2023-07-11 00:00:00,Ozone (O₃) µg/m³,70.17337
Nafplio,2023-07-11 08:00:00,Ozone (O₃) µg/m³,106.01634
Nafplio,2023-07-11 16:00:00,Ozone (O₃) µg/m³,94.38626
Nafplio,2023-07-12 00:00:00,Ozone (O₃) µg/m³,74.02637
Nafplio,2023-07-12 08:00:00,Ozone (O₃) µg/m³,118.28282
Nafplio,2023-07-12 16:00:00,Ozone (O₃) µg/m³,99.07323
Nafplio,2023-07-13 00:00:00,Ozone (O₃) µg/m³,80.230774
Nafplio,2023-07-13 08:00:00,Ozone (O₃) µg/m³,118.858345
Nafplio,2023-07-13 16:00:00,Ozone (O₃) µg/m³,102.371445
Nafplio,2023-07-14 00:00:00,Ozone (O₃) µg/m³,78.30493
Nafplio,2023-07-14 08:00:00,Ozone (O₃) µg/m³,113.292435
Nafplio,2023-07-14 16:00:00,Ozone (O₃) µg/m³,89.08007
Nafplio,2023-07-15 00:00:00,Ozone (O₃) µg/m³,70.63156
Nafplio,2023-07-15 08:00:00,Ozone (O₃) µg/m³,123.52889
Nafplio,2023-07-15 16:00:00,Ozone (O₃) µg/m³,127.52184
Nafplio,2023-07-16 00:00:00,Ozone (O₃) µg/m³,78.45715
Nafplio,2023-07-16 08:00:00,Ozone (O₃) µg/m³,110.945625
Nafplio,2023-07-16 16:00:00,Ozone (O₃) µg/m³,92.75039
Nafplio,2023-07-17 00:00:00,Ozone (O₃) µg/m³,84.855896
Nafplio,2023-07-17 08:00:00,Ozone (O₃) µg/m³,104.35704
Nafplio,2023-07-17 16:00:00,Ozone (O₃) µg/m³,92.039536
Nafplio,2023-07-18 00:00:00,Ozone (O₃) µg/m³,76.26987
Nafplio,2023-07-18 08:00:00,Ozone (O₃) µg/m³,108.737274
Nafplio,2023-07-18 16:00:00,Ozone (O₃) µg/m³,90.72485
Nafplio,2023-07-19 00:00:00,Ozone (O₃) µg/m³,75.89368
Nafplio,2023-07-19 08:00:00,Ozone (O₃) µg/m³,116.32598
Nafplio,2023-07-19 16:00:00,Ozone (O₃) µg/m³,95.67952
Nafplio,2023-07-20 00:00:00,Ozone (O₃) µg/m³,75.98525
Nafplio,2023-07-20 08:00:00,Ozone (O₃) µg/m³,113.36081
Nafplio,2023-07-20 16:00:00,Ozone (O₃) µg/m³,101.194565
Nafplio,2023-07-21 00:00:00,Ozone (O₃) µg/m³,74.67197
Nafplio,2023-07-21 08:00:00,Ozone (O₃) µg/m³,128.73566
Nafplio,2023-07-21 16:00:00,Ozone (O₃) µg/m³,113.38052
Nafplio,2023-07-22 00:00:00,Ozone (O₃) µg/m³,88.53238
Nafplio,2023-07-22 08:00:00,Ozone (O₃) µg/m³,124.08084
Nafplio,2023-07-22 16:00:00,Ozone (O₃) µg/m³,92.40724
Nafplio,2023-07-23 00:00:00,Ozone (O₃) µg/m³,56.710342
Nafplio,2023-07-23 08:00:00,Ozone (O₃) µg/m³,89.29045
Nafplio,2023-07-23 16:00:00,Ozone (O₃) µg/m³,89.70302
Nafplio,2023-07-24 00:00:00,Ozone (O₃) µg/m³,66.48417
Nafplio,2023-07-24 08:00:00,Ozone (O₃) µg/m³,115.87575
Nafplio,2023-07-24 16:00:00,Ozone (O₃) µg/m³,114.50135
Nafplio,2023-07-25 00:00:00,Ozone (O₃) µg/m³,92.386475
Nafplio,2023-07-25 08:00:00,Ozone (O₃) µg/m³,114.46767
Nafplio,2023-07-25 16:00:00,Ozone (O₃) µg/m³,95.497536
Nafplio,2023-07-26 00:00:00,Ozone (O₃) µg/m³,61.07628
Nafplio,2023-07-26 08:00:00,Ozone (O₃) µg/m³,103.964386
Nafplio,2023-07-26 16:00:00,Ozone (O₃) µg/m³,79.46123
Nafplio,2023-07-27 00:00:00,Ozone (O₃) µg/m³,67.90747
Nafplio,2023-07-27 08:00:00,Ozone (O₃) µg/m³,107.949486
Nafplio,2023-07-27 16:00:00,Ozone (O₃) µg/m³,108.94095
Nafplio,2023-07-28 00:00:00,Ozone (O₃) µg/m³,81.55313
Nafplio,2023-07-28 08:00:00,Ozone (O₃) µg/m³,113.21034
Nafplio,2023-07-28 16:00:00,Ozone (O₃) µg/m³,106.501755
Nafplio,2023-07-29 00:00:00,Ozone (O₃) µg/m³,74.96735
Nafplio,2023-07-29 08:00:00,Ozone (O₃) µg/m³,113.672356
Nafplio,2023-07-29 16:00:00,Ozone (O₃) µg/m³,107.844
Nafplio,2023-07-30 00:00:00,Ozone (O₃) µg/m³,86.73114
Nafplio,2023-07-30 08:00:00,Ozone (O₃) µg/m³,109.97327
Nafplio,2023-07-30 16:00:00,Ozone (O₃) µg/m³,108.906166
Nafplio,2023-07-31 00:00:00,Ozone (O₃) µg/m³,83.592926
Nafplio,2023-07-31 08:00:00,Ozone (O₃) µg/m³,116.447876
Nafplio,2023-07-31 16:00:00,Ozone (O₃) µg/m³,107.867065
Tripoli,2023-07-01 00:00:00,Ozone (O₃) µg/m³,64.48665
Tripoli,2023-07-01 08:00:00,Ozone (O₃) µg/m³,85.63585
Tripoli,2023-07-01 16:00:00,Ozone (O₃) µg/m³,70.032326
Tripoli,2023-07-02 00:00:00,Ozone (O₃) µg/m³,66.39534
Tripoli,2023-07-02 08:00:00,Ozone (O₃) µg/m³,80.47492
Tripoli,2023-07-02 16:00:00,Ozone (O₃) µg/m³,67.156845
Tripoli,2023-07-03 00:00:00,Ozone (O₃) µg/m³,61.938793
Tripoli,2023-07-03 08:00:00,Ozone (O₃) µg/m³,81.61384
Tripoli,2023-07-03 16:00:00,Ozone (O₃) µg/m³,66.37697
Tripoli,2023-07-04 00:00:00,Ozone (O₃) µg/m³,67.618286
Tripoli,2023-07-04 08:00:00,Ozone (O₃) µg/m³,90.32709
Tripoli,2023-07-04 16:00:00,Ozone (O₃) µg/m³,72.826485
Tripoli,2023-07-05 00:00:00,Ozone (O₃) µg/m³,67.99527
Tripoli,2023-07-05 08:00:00,Ozone (O₃) µg/m³,89.140594
Tripoli,2023-07-05 16:00:00,Ozone (O₃) µg/m³,67.769806
Tripoli,2023-07-06 00:00:00,Ozone (O₃) µg/m³,66.00427
Tripoli,2023-07-06 08:00:00,Ozone (O₃) µg/m³,91.0753
Tripoli,2023-07-06 16:00:00,Ozone (O₃) µg/m³,69.3282
Tripoli,2023-07-07 00:00:00,Ozone (O₃) µg/m³,69.71507
Tripoli,2023-07-07 08:00:00,Ozone (O₃) µg/m³,95.01719
Tripoli,2023-07-07 16:00:00,Ozone (O₃) µg/m³,73.509865
Tripoli,2023-07-08 00:00:00,Ozone (O₃) µg/m³,69.14867
Tripoli,2023-07-08 08:00:00,Ozone (O₃) µg/m³,92.77888
Tripoli,2023-07-08 16:00:00,Ozone (O₃) µg/m³,82.08766
Tripoli,2023-07-09 00:00:00,Ozone (O₃) µg/m³,74.91717
Tripoli,2023-07-09 08:00:00,Ozone (O₃) µg/m³,89.72786
Tripoli,2023-07-09 16:00:00,Ozone (O₃) µg/m³,72.463264
Tripoli,2023-07-10 00:00:00,Ozone (O₃) µg/m³,72.366066
Tripoli,2023-07-10 08:00:00,Ozone (O₃) µg/m³,87.43916
Tripoli,2023-07-10 16:00:00,Ozone (O₃) µg/m³,79.27279
Tripoli,2023-07-11 00:00:00,Ozone (O₃) µg/m³,74.31119
Tripoli,2023-07-11 08:00:00,Ozone (O₃) µg/m³,91.866486
Tripoli,2023-07-11 16:00:00,Ozone (O₃) µg/m³,79.77821
Tripoli,2023-07-12 00:00:00,Ozone (O₃) µg/m³,75.77095
Tripoli,2023-07-12 08:00:00,Ozone (O₃) µg/m³,107.32822
Tripoli,2023-07-12 16:00:00,Ozone (O₃) µg/m³,90.09813
Tripoli,2023-07-13 00:00:00,Ozone (O₃) µg/m³,83.21564
Tripoli,2023-07-13 08:00:00,Ozone (O₃) µg/m³,109.85722
Tripoli,2023-07-13 16:00:00,Ozone (O₃) µg/m³,85.25206
Tripoli,2023-07-14 00:00:00,Ozone (O₃) µg/m³,75.04313
Tripoli,2023-07-14 08:00:00,Ozone (O₃) µg/m³,92.46286
Tripoli,2023-07-14 16:00:00,Ozone (O₃) µg/m³,72.26226
Tripoli,2023-07-15 00:00:00,Ozone (O₃) µg/m³,68.20598
Tripoli,2023-07-15 08:00:00,Ozone (O₃) µg/m³,102.40253
Tripoli,2023-07-15 16:00:00,Ozone (O₃) µg/m³,100.78978
Tripoli,2023-07-16 00:00:00,Ozone (O₃) µg/m³,80.07637
Tripoli,2023-07-16 08:00:00,Ozone (O₃) µg/m³,95.390945
Tripoli,2023-07-16 16:00:00,Ozone (O₃) µg/m³,79.36165
Tripoli,2023-07-17 00:00:00,Ozone (O₃) µg/m³,74.633286
Tripoli,2023-07-17 08:00:00,Ozone (O₃) µg/m³,91.57849
Tripoli,2023-07-17 16:00:00,Ozone (O₃) µg/m³,78.857895
Tripoli,2023-07-18 00:00:00,Ozone (O₃) µg/m³,74.54732
Tripoli,2023-07-18 08:00:00,Ozone (O₃) µg/m³,93.82361
Tripoli,2023-07-18 16:00:00,Ozone (O₃) µg/m³,83.59935
Tripoli,2023-07-19 00:00:00,Ozone (O₃) µg/m³,80.45049
Tripoli,2023-07-19 08:00:00,Ozone (O₃) µg/m³,100.67401
Tripoli,2023-07-19 16:00:00,Ozone (O₃) µg/m³,87.57006
Tripoli,2023-07-20 00:00:00,Ozone (O₃) µg/m³,78.214676
Tripoli,2023-07-20 08:00:00,Ozone (O₃) µg/m³,100.009384
Tripoli,2023-07-20 16:00:00,Ozone (O₃) µg/m³,84.11261
Tripoli,2023-07-21 00:00:00,Ozone (O₃) µg/m³,73.7586
Tripoli,2023-07-21 08:00:00,Ozone (O₃) µg/m³,100.351715
Tripoli,2023-07-21 16:00:00,Ozone (O₃) µg/m³,86.9388
Tripoli,2023-07-22 00:00:00,Ozone (O₃) µg/m³,73.941376
Tripoli,2023-07-22 08:00:00,Ozone (O₃) µg/m³,92.22485
Tripoli,2023-07-22 16:00:00,Ozone (O₃) µg/m³,65.63627
Tripoli,2023-07-23 00:00:00,Ozone (O₃) µg/m³,63.210636
Tripoli,2023-07-23 08:00:00,Ozone (O₃) µg/m³,77.39755
Tripoli,2023-07-23 16:00:00,Ozone (O₃) µg/m³,71.07379
