Region,Date,Pollutant,Concentration_µg/m³
Mesolongi,2023-08-01 00:00:00,Ozone (O₃) µg/m³,76.7125
Mesolongi,2023-08-01 08:00:00,Ozone (O₃) µg/m³,108.47952
Mesolongi,2023-08-01 16:00:00,Ozone (O₃) µg/m³,96.20011
Mesolongi,2023-08-02 00:00:00,Ozone (O₃) µg/m³,77.70368
Mesolongi,2023-08-02 08:00:00,Ozone (O₃) µg/m³,95.443146
Mesolongi,2023-08-02 16:00:00,Ozone (O₃) µg/m³,82.02107
Mesolongi,2023-08-03 00:00:00,Ozone (O₃) µg/m³,69.56715
Mesolongi,2023-08-03 08:00:00,Ozone (O₃) µg/m³,92.11796
Mesolongi,2023-08-03 16:00:00,Ozone (O₃) µg/m³,83.32634
Mesolongi,2023-08-04 00:00:00,Ozone (O₃) µg/m³,70.87843
Mesolongi,2023-08-04 08:00:00,Ozone (O₃) µg/m³,91.27736
Mesolongi,2023-08-04 16:00:00,Ozone (O₃) µg/m³,77.3598
Mesolongi,2023-08-05 00:00:00,Ozone (O₃) µg/m³,69.064514
Mesolongi,2023-08-05 08:00:00,Ozone (O₃) µg/m³,86.65613
Mesolongi,2023-08-05 16:00:00,Ozone (O₃) µg/m³,84.42969
Mesolongi,2023-08-06 00:00:00,Ozone (O₃) µg/m³,82.338776
Mesolongi,2023-08-06 08:00:00,Ozone (O₃) µg/m³,93.47758
Mesolongi,2023-08-06 16:00:00,Ozone (O₃) µg/m³,93.214
Mesolongi,2023-08-07 00:00:00,Ozone (O₃) µg/m³,79.75972
Mesolongi,2023-08-07 08:00:00,Ozone (O₃) µg/m³,96.45944
Mesolongi,2023-08-07 16:00:00,Ozone (O₃) µg/m³,84.74897
Mesolongi,2023-08-08 00:00:00,Ozone (O₃) µg/m³,69.91144
Mesolongi,2023-08-08 08:00:00,Ozone (O₃) µg/m³,97.85553
Mesolongi,2023-08-08 16:00:00,Ozone (O₃) µg/m³,92.51547
Mesolongi,2023-08-09 00:00:00,Ozone (O₃) µg/m³,83.92366
Mesolongi,2023-08-09 08:00:00,Ozone (O₃) µg/m³,105.96431
Mesolongi,2023-08-09 16:00:00,Ozone (O₃) µg/m³,97.00844
Mesolongi,2023-08-10 00:00:00,Ozone (O₃) µg/m³,84.47735
Mesolongi,2023-08-10 08:00:00,Ozone (O₃) µg/m³,102.68602
Mesolongi,2023-08-10 16:00:00,Ozone (O₃) µg/m³,91.1003
Mesolongi,2023-08-11 00:00:00,Ozone (O₃) µg/m³,71.71539
Mesolongi,2023-08-11 08:00:00,Ozone (O₃) µg/m³,101.65047
Mesolongi,2023-08-11 16:00:00,Ozone (O₃) µg/m³,91.99861
Mesolongi,2023-08-12 00:00:00,Ozone (O₃) µg/m³,72.67322
Mesolongi,2023-08-12 08:00:00,Ozone (O₃) µg/m³,96.50473
Mesolongi,2023-08-12 16:00:00,Ozone (O₃) µg/m³,85.46155
Mesolongi,2023-08-13 00:00:00,Ozone (O₃) µg/m³,80.56267
Mesolongi,2023-08-13 08:00:00,Ozone (O₃) µg/m³,96.19904
Mesolongi,2023-08-13 16:00:00,Ozone (O₃) µg/m³,90.055664
Mesolongi,2023-08-14 00:00:00,Ozone (O₃) µg/m³,75.70153
Mesolongi,2023-08-14 08:00:00,Ozone (O₃) µg/m³,97.78128
Mesolongi,2023-08-14 16:00:00,Ozone (O₃) µg/m³,86.101395
Mesolongi,2023-08-15 00:00:00,Ozone (O₃) µg/m³,58.251503
Mesolongi,2023-08-15 08:00:00,Ozone (O₃) µg/m³,105.267944
Mesolongi,2023-08-15 16:00:00,Ozone (O₃) µg/m³,98.01071
Mesolongi,2023-08-16 00:00:00,Ozone (O₃) µg/m³,80.46893
Mesolongi,2023-08-16 08:00:00,Ozone (O₃) µg/m³,105.07062
Mesolongi,2023-08-16 16:00:00,Ozone (O₃) µg/m³,91.70032
Mesolongi,2023-08-17 00:00:00,Ozone (O₃) µg/m³,73.60484
Mesolongi,2023-08-17 08:00:00,Ozone (O₃) µg/m³,108.7467
Mesolongi,2023-08-17 16:00:00,Ozone (O₃) µg/m³,91.25336
Mesolongi,2023-08-18 00:00:00,Ozone (O₃) µg/m³,68.662994
Mesolongi,2023-08-18 08:00:00,Ozone (O₃) µg/m³,104.866684
Mesolongi,2023-08-18 16:00:00,Ozone (O₃) µg/m³,87.94696
Mesolongi,2023-08-19 00:00:00,Ozone (O₃) µg/m³,65.592606
Mesolongi,2023-08-19 08:00:00,Ozone (O₃) µg/m³,102.184616
Mesolongi,2023-08-19 16:00:00,Ozone (O₃) µg/m³,90.10925
Mesolongi,2023-08-20 00:00:00,Ozone (O₃) µg/m³,74.770996
Mesolongi,2023-08-20 08:00:00,Ozone (O₃) µg/m³,100.62477
Mesolongi,2023-08-20 16:00:00,Ozone (O₃) µg/m³,92.97825
Mesolongi,2023-08-21 00:00:00,Ozone (O₃) µg/m³,72.78558
Mesolongi,2023-08-21 08:00:00,Ozone (O₃) µg/m³,107.09239
Mesolongi,2023-08-21 16:00:00,Ozone (O₃) µg/m³,86.78622
Mesolongi,2023-08-22 00:00:00,Ozone (O₃) µg/m³,74.78287
Mesolongi,2023-08-22 08:00:00,Ozone (O₃) µg/m³,103.17557
Mesolongi,2023-08-22 16:00:00,Ozone (O₃) µg/m³,94.71784
Mesolongi,2023-08-23 00:00:00,Ozone (O₃) µg/m³,77.79942
Mesolongi,2023-08-23 08:00:00,Ozone (O₃) µg/m³,107.500404
Mesolongi,2023-08-23 16:00:00,Ozone (O₃) µg/m³,94.29022
Mesolongi,2023-08-24 00:00:00,Ozone (O₃) µg/m³,67.467804
Mesolongi,2023-08-24 08:00:00,Ozone (O₃) µg/m³,114.52162
Mesolongi,2023-08-24 16:00:00,Ozone (O₃) µg/m³,89.190414
Mesolongi,2023-08-25 00:00:00,Ozone (O₃) µg/m³,67.66812
Mesolongi,2023-08-25 08:00:00,Ozone (O₃) µg/m³,115.44495
Mesolongi,2023-08-25 16:00:00,Ozone (O₃) µg/m³,84.75014
Mesolongi,2023-08-26 00:00:00,Ozone (O₃) µg/m³,62.967556
Mesolongi,2023-08-26 08:00:00,Ozone (O₃) µg/m³,99.85505
Mesolongi,2023-08-26 16:00:00,Ozone (O₃) µg/m³,81.993454
Mesolongi,2023-08-27 00:00:00,Ozone (O₃) µg/m³,57.167904
Mesolongi,2023-08-27 08:00:00,Ozone (O₃) µg/m³,106.62967
Mesolongi,2023-08-27 16:00:00,Ozone (O₃) µg/m³,96.6841
Mesolongi,2023-08-28 00:00:00,Ozone (O₃) µg/m³,72.849304
Mesolongi,2023-08-28 08:00:00,Ozone (O₃) µg/m³,110.06079
Mesolongi,2023-08-28 16:00:00,Ozone (O₃) µg/m³,85.62781
Mesolongi,2023-08-29 00:00:00,Ozone (O₃) µg/m³,79.52574
Mesolongi,2023-08-29 08:00:00,Ozone (O₃) µg/m³,92.228645
Mesolongi,2023-08-29 16:00:00,Ozone (O₃) µg/m³,83.476036
Mesolongi,2023-08-30 00:00:00,Ozone (O₃) µg/m³,70.84067
Mesolongi,2023-08-30 08:00:00,Ozone (O₃) µg/m³,85.863754
Mesolongi,2023-08-30 16:00:00,Ozone (O₃) µg/m³,84.875656
Mesolongi,2023-08-31 00:00:00,Ozone (O₃) µg/m³,79.78553
Mesolongi,2023-08-31 08:00:00,Ozone (O₃) µg/m³,91.86384
Mesolongi,2023-08-31 16:00:00,Ozone (O₃) µg/m³,84.89426
Nafplio,2023-08-01 00:00:00,Ozone (O₃) µg/m³,85.441895
Nafplio,2023-08-01 08:00:00,Ozone (O₃) µg/m³,113.78022
Nafplio,2023-08-01 16:00:00,Ozone (O₃) µg/m³,101.82257
Nafplio,2023-08-02 00:00:00,Ozone (O₃) µg/m³,70.973335
Nafplio,2023-08-02 08:00:00,Ozone (O₃) µg/m³,106.1134
Nafplio,2023-08-02 16:00:00,Ozone (O₃) µg/m³,86.653534
Nafplio,2023-08-03 00:00:00,Ozone (O₃) µg/m³,59.746513
Nafplio,2023-08-03 08:00:00,Ozone (O₃) µg/m³,93.1951
Nafplio,2023-08-03 16:00:00,Ozone (O₃) µg/m³,79.21358
Nafplio,2023-08-04 00:00:00,Ozone (O₃) µg/m³,63.295452
Nafplio,2023-08-04 08:00:00,Ozone (O₃) µg/m³,101.32804
Nafplio,2023-08-04 16:00:00,Ozone (O₃) µg/m³,84.70009
Nafplio,2023-08-05 00:00:00,Ozone (O₃) µg/m³,65.96102
Nafplio,2023-08-05 08:00:00,Ozone (O₃) µg/m³,94.76121
Nafplio,2023-08-05 16:00:00,Ozone (O₃) µg/m³,78.09749
