Region,Date,Pollutant,Concentration_µg/m³
Mesolongi,2023-02-01 00:00:00,Ozone (O₃) µg/m³,59.234856
Mesolongi,2023-02-01 08:00:00,Ozone (O₃) µg/m³,74.31001
Mesolongi,2023-02-01 16:00:00,Ozone (O₃) µg/m³,67.87431
Mesolongi,2023-02-02 00:00:00,Ozone (O₃) µg/m³,59.090374
Mesolongi,2023-02-02 08:00:00,Ozone (O₃) µg/m³,74.464615
Mesolongi,2023-02-02 16:00:00,Ozone (O₃) µg/m³,71.68275
Mesolongi,2023-02-03 00:00:00,Ozone (O₃) µg/m³,55.451157
Mesolongi,2023-02-03 08:00:00,Ozone (O₃) µg/m³,74.14769
Mesolongi,2023-02-03 16:00:00,Ozone (O₃) µg/m³,62.20479
Mesolongi,2023-02-04 00:00:00,Ozone (O₃) µg/m³,54.03058
Mesolongi,2023-02-04 08:00:00,Ozone (O₃) µg/m³,69.96321
Mesolongi,2023-02-04 16:00:00,Ozone (O₃) µg/m³,68.2041
Mesolongi,2023-02-05 00:00:00,Ozone (O₃) µg/m³,55.947346
Mesolongi,2023-02-05 08:00:00,Ozone (O₃) µg/m³,60.695435
Mesolongi,2023-02-05 16:00:00,Ozone (O₃) µg/m³,56.749382
Mesolongi,2023-02-06 00:00:00,Ozone (O₃) µg/m³,56.67697
Mesolongi,2023-02-06 08:00:00,Ozone (O₃) µg/m³,66.48111
Mesolongi,2023-02-06 16:00:00,Ozone (O₃) µg/m³,62.874557
Mesolongi,2023-02-07 00:00:00,Ozone (O₃) µg/m³,59.18373
Mesolongi,2023-02-07 08:00:00,Ozone (O₃) µg/m³,67.924355
Mesolongi,2023-02-07 16:00:00,Ozone (O₃) µg/m³,63.064354
Mesolongi,2023-02-08 00:00:00,Ozone (O₃) µg/m³,65.68385
Mesolongi,2023-02-08 08:00:00,Ozone (O₃) µg/m³,70.311615
Mesolongi,2023-02-08 16:00:00,Ozone (O₃) µg/m³,67.04976
Mesolongi,2023-02-09 00:00:00,Ozone (O₃) µg/m³,70.84654
Mesolongi,2023-02-09 08:00:00,Ozone (O₃) µg/m³,76.951904
Mesolongi,2023-02-09 16:00:00,Ozone (O₃) µg/m³,79.76906
Mesolongi,2023-02-10 00:00:00,Ozone (O₃) µg/m³,78.0208
Mesolongi,2023-02-10 08:00:00,Ozone (O₃) µg/m³,82.48043
Mesolongi,2023-02-10 16:00:00,Ozone (O₃) µg/m³,85.23262
Mesolongi,2023-02-11 00:00:00,Ozone (O₃) µg/m³,85.497055
Mesolongi,2023-02-11 08:00:00,Ozone (O₃) µg/m³,86.87211
Mesolongi,2023-02-11 16:00:00,Ozone (O₃) µg/m³,77.46977
Mesolongi,2023-02-12 00:00:00,Ozone (O₃) µg/m³,68.704834
Mesolongi,2023-02-12 08:00:00,Ozone (O₃) µg/m³,82.813034
Mesolongi,2023-02-12 16:00:00,Ozone (O₃) µg/m³,83.32422
