Region,Date,Pollutant,Concentration_µg/m³
Mesolongi,2023-01-24 00:00:00,Ozone (O₃) µg/m³,65.25121
Mesolongi,2023-01-24 08:00:00,Ozone (O₃) µg/m³,75.724075
Mesolongi,2023-01-24 16:00:00,Ozone (O₃) µg/m³,69.06203
Mesolongi,2023-01-25 00:00:00,Ozone (O₃) µg/m³,62.688408
Mesolongi,2023-01-25 08:00:00,Ozone (O₃) µg/m³,62.136856
Mesolongi,2023-01-25 16:00:00,Ozone (O₃) µg/m³,57.58801
Mesolongi,2023-01-26 00:00:00,Ozone (O₃) µg/m³,59.46383
Mesolongi,2023-01-26 08:00:00,Ozone (O₃) µg/m³,65.257614
Mesolongi,2023-01-26 16:00:00,Ozone (O₃) µg/m³,63.757534
Mesolongi,2023-01-27 00:00:00,Ozone (O₃) µg/m³,68.259155
Mesolongi,2023-01-27 08:00:00,Ozone (O₃) µg/m³,71.60952
Mesolongi,2023-01-27 16:00:00,Ozone (O₃) µg/m³,70.50935
Mesolongi,2023-01-28 00:00:00,Ozone (O₃) µg/m³,64.09844
Mesolongi,2023-01-28 08:00:00,Ozone (O₃) µg/m³,71.28851
Mesolongi,2023-01-28 16:00:00,Ozone (O₃) µg/m³,69.28269
Mesolongi,2023-01-29 00:00:00,Ozone (O₃) µg/m³,61.734535
Mesolongi,2023-01-29 08:00:00,Ozone (O₃) µg/m³,64.49982
Mesolongi,2023-01-29 16:00:00,Ozone (O₃) µg/m³,63.914978
Mesolongi,2023-01-30 00:00:00,Ozone (O₃) µg/m³,58.320427
Mesolongi,2023-01-30 08:00:00,Ozone (O₃) µg/m³,72.27662
Mesolongi,2023-01-30 16:00:00,Ozone (O₃) µg/m³,67.3411
Mesolongi,2023-01-31 00:00:00,Ozone (O₃) µg/m³,55.762848
Mesolongi,2023-01-31 08:00:00,Ozone (O₃) µg/m³,68.06488
Mesolongi,2023-01-31 16:00:00,Ozone (O₃) µg/m³,65.27231
Nafplio,2023-01-01 00:00:00,Ozone (O₃) µg/m³,40.99435
Nafplio,2023-01-01 08:00:00,Ozone (O₃) µg/m³,64.122665
Nafplio,2023-01-01 16:00:00,Ozone (O₃) µg/m³,49.92616
Nafplio,2023-01-02 00:00:00,Ozone (O₃) µg/m³,44.186806
Nafplio,2023-01-02 08:00:00,Ozone (O₃) µg/m³,66.885895
Nafplio,2023-01-02 16:00:00,Ozone (O₃) µg/m³,58.720554
Nafplio,2023-01-03 00:00:00,Ozone (O₃) µg/m³,53.48633
Nafplio,2023-01-03 08:00:00,Ozone (O₃) µg/m³,63.18852
Nafplio,2023-01-03 16:00:00,Ozone (O₃) µg/m³,58.275105
Nafplio,2023-01-04 00:00:00,Ozone (O₃) µg/m³,49.961807
Nafplio,2023-01-04 08:00:00,Ozone (O₃) µg/m³,58.407787
Nafplio,2023-01-04 16:00:00,Ozone (O₃) µg/m³,40.18928
Nafplio,2023-01-05 00:00:00,Ozone (O₃) µg/m³,34.04283
Nafplio,2023-01-05 08:00:00,Ozone (O₃) µg/m³,57.246628
Nafplio,2023-01-05 16:00:00,Ozone (O₃) µg/m³,46.248386
Nafplio,2023-01-06 00:00:00,Ozone (O₃) µg/m³,43.282455
Nafplio,2023-01-06 08:00:00,Ozone (O₃) µg/m³,62.16387
Nafplio,2023-01-06 16:00:00,Ozone (O₃) µg/m³,48.3949
Nafplio,2023-01-07 00:00:00,Ozone (O₃) µg/m³,43.0812
Nafplio,2023-01-07 08:00:00,Ozone (O₃) µg/m³,58.99642
Nafplio,2023-01-07 16:00:00,Ozone (O₃) µg/m³,50.2861
Nafplio,2023-01-08 00:00:00,Ozone (O₃) µg/m³,43.024574
Nafplio,2023-01-08 08:00:00,Ozone (O₃) µg/m³,63.067066
Nafplio,2023-01-08 16:00:00,Ozone (O₃) µg/m³,51.747375
Nafplio,2023-01-09 00:00:00,Ozone (O₃) µg/m³,47.490074
