Region,Date,Pollutant,Concentration_µg/m³
Mesolongi,2022-04-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.0122886
Mesolongi,2022-04-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.1491554
Mesolongi,2022-04-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.9147406
Nafplio,2022-04-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.1752186
Nafplio,2022-04-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.2391105
Nafplio,2022-04-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.8209658
Nafplio,2022-04-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.6252885
Nafplio,2022-04-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.620355
Nafplio,2022-04-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.954641
Nafplio,2022-04-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.5703173
Nafplio,2022-04-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.2421312
Nafplio,2022-04-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.8837903
Nafplio,2022-04-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.424148
Nafplio,2022-04-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.1491659
Nafplio,2022-04-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4579964
Nafplio,2022-04-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4318664
Nafplio,2022-04-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.6104965
Nafplio,2022-04-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.3974543
Nafplio,2022-04-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.0102406
Nafplio,2022-04-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.866072
Nafplio,2022-04-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.5058117
Nafplio,2022-04-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.9098892
Nafplio,2022-04-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.1877959
Nafplio,2022-04-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4279716
Nafplio,2022-04-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.838404
Nafplio,2022-04-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.449605
Nafplio,2022-04-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0653908
Nafplio,2022-04-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4391994
Nafplio,2022-04-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.55326
Nafplio,2022-04-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.3212123
Nafplio,2022-04-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.6920757
Nafplio,2022-04-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.203265
Nafplio,2022-04-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.5950594
Tripoli,2022-04-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.7551073
Tripoli,2022-04-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.2495228
Tripoli,2022-04-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.2369877
Tripoli,2022-04-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.881074
Tripoli,2022-04-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.1273932
Tripoli,2022-04-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4124908
Tripoli,2022-04-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.9933361
Tripoli,2022-04-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.785604
Tripoli,2022-04-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.3553311
Tripoli,2022-04-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.109632
Tripoli,2022-04-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.423824
Tripoli,2022-04-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.5034065
Tripoli,2022-04-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.0187716
Tripoli,2022-04-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4629345
Tripoli,2022-04-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.8559763
Tripoli,2022-04-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.4906006
Tripoli,2022-04-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.2908025
Tripoli,2022-04-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.9315984
Tripoli,2022-04-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.7441854
Tripoli,2022-04-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.9144297
Tripoli,2022-04-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4761307
Tripoli,2022-04-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.5985243
Tripoli,2022-04-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.9104239
Tripoli,2022-04-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.7791382
Tripoli,2022-04-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.7619153
Tripoli,2022-04-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.355168
Tripoli,2022-04-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.296239
Tripoli,2022-04-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.367751
Tripoli,2022-04-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.2608926
Tripoli,2022-04-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.3780923
Arta,2022-04-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.6276467
Arta,2022-04-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.093827
Arta,2022-04-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0392716
Arta,2022-04-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.633729
Arta,2022-04-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.34621
Arta,2022-04-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.2254276
Arta,2022-04-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.882299
Arta,2022-04-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.1315417
Arta,2022-04-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.3622093
Arta,2022-04-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.409172
Arta,2022-04-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.8872135
Arta,2022-04-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.674998
Arta,2022-04-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.3516936
Arta,2022-04-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.0322037
Arta,2022-04-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.9972286
Arta,2022-04-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.9077115
Arta,2022-04-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.2571316
Arta,2022-04-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.6094515
Arta,2022-04-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.0595493
Arta,2022-04-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.139502
Arta,2022-04-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.5724664
Arta,2022-04-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.2505186
Arta,2022-04-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0437376
Arta,2022-04-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.624706
Arta,2022-04-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.0156703
Arta,2022-04-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.5182414
Arta,2022-04-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.721363
Arta,2022-04-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.941304
Arta,2022-04-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0410461
Arta,2022-04-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.205107
Athens,2022-04-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,15.145417
Athens,2022-04-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,13.654289
Athens,2022-04-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,12.514836
Athens,2022-04-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,24.801603
Athens,2022-04-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,17.27997
Athens,2022-04-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,25.955526
Athens,2022-04-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,19.780382
Athens,2022-04-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,18.556871
Athens,2022-04-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,19.06241
Athens,2022-04-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,10.38894
Athens,2022-04-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,11.660937
Athens,2022-04-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,26.482956
Athens,2022-04-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,28.128393
Athens,2022-04-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,26.588425
Athens,2022-04-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,23.031807
Athens,2022-04-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,26.790236
Athens,2022-04-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,10.593059
Athens,2022-04-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,11.666847
Athens,2022-04-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,19.864075
Athens,2022-04-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,25.633781
Athens,2022-04-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,29.779322
Athens,2022-04-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,16.53375
Athens,2022-04-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,26.957026
Athens,2022-04-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,29.812239
Athens,2022-04-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,30.516312
Athens,2022-04-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,37.89041
Athens,2022-04-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,40.405243
Athens,2022-04-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,22.067833
Athens,2022-04-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,10.798836
Athens,2022-04-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,8.551486
Patras,2022-04-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.1048226
Patras,2022-04-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.2432587
Patras,2022-04-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.2095904
Patras,2022-04-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,10.197482
Patras,2022-04-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.8240204
Patras,2022-04-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,12.254974
Patras,2022-04-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.2659664
Patras,2022-04-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.92567
Patras,2022-04-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.100968
Patras,2022-04-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.7882442
Patras,2022-04-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.0254607
Patras,2022-04-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,10.4377165
Patras,2022-04-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,15.272632
Patras,2022-04-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,10.119002
Patras,2022-04-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.8526053
Patras,2022-04-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.429146
Patras,2022-04-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.954652
Patras,2022-04-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.033569
Patras,2022-04-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.17221
Patras,2022-04-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.3665943
Patras,2022-04-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,11.646771
Patras,2022-04-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,8.949391
Patras,2022-04-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.1512184
Patras,2022-04-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,9.4342165
Patras,2022-04-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,10.425982
Patras,2022-04-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,10.302071
Patras,2022-04-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,17.97679
Patras,2022-04-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,11.2324095
Patras,2022-04-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.8345976
Patras,2022-04-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.3036633
Livadia,2022-04-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0654023
Livadia,2022-04-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.7116746
Livadia,2022-04-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.1292353
Livadia,2022-04-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,8.74573
Livadia,2022-04-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.990763
Livadia,2022-04-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,8.171965
Livadia,2022-04-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.201094
Livadia,2022-04-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.857231
Livadia,2022-04-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0685647
Livadia,2022-04-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.775629
Livadia,2022-04-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.6763024
Livadia,2022-04-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.304932
Livadia,2022-04-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.4081063
Livadia,2022-04-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.20906
Livadia,2022-04-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.4868655
Livadia,2022-04-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.562032
Livadia,2022-04-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.7781265
Livadia,2022-04-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.773293
Livadia,2022-04-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.078937
Livadia,2022-04-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.6111443
Livadia,2022-04-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.1344657
Livadia,2022-04-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.9408116
Livadia,2022-04-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.848678
Livadia,2022-04-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.7425227
Livadia,2022-04-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.032874
Livadia,2022-04-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.787062
Livadia,2022-04-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.194735
Livadia,2022-04-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.009912
Livadia,2022-04-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.16082
Livadia,2022-04-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.2055826
Grevena,2022-04-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.0029943
Grevena,2022-04-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.6190844
Grevena,2022-04-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.6842918
Grevena,2022-04-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.898063
Grevena,2022-04-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.9817486
Grevena,2022-04-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.656319
Grevena,2022-04-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.7560432
Grevena,2022-04-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.4880693
Grevena,2022-04-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.6228132
Grevena,2022-04-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.5486416
Grevena,2022-04-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.4027326
Grevena,2022-04-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.723409
Grevena,2022-04-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.6685982
Grevena,2022-04-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4480686
Grevena,2022-04-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.8018544
Grevena,2022-04-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.6127284
Grevena,2022-04-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.454212
Grevena,2022-04-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.76988
Grevena,2022-04-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.6264324
Grevena,2022-04-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.6751678
Grevena,2022-04-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.1605587
Grevena,2022-04-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.4596472
Grevena,2022-04-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.241359
Grevena,2022-04-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.0698886
Grevena,2022-04-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.2254035
Grevena,2022-04-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.4873536
Grevena,2022-04-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.1447918
Grevena,2022-04-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.382272
Grevena,2022-04-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.5139034
Grevena,2022-04-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0971842
Drama,2022-04-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4788334
Drama,2022-04-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4452646
Drama,2022-04-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4748676
Drama,2022-04-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.247137
Drama,2022-04-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.8512425
Drama,2022-04-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.348542
Drama,2022-04-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.4523025
Drama,2022-04-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.805552
Drama,2022-04-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.9309628
Drama,2022-04-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.7243404
Drama,2022-04-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.3429585
Drama,2022-04-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.527987
Drama,2022-04-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.663345
Drama,2022-04-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.962109
Drama,2022-04-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.6140614
Drama,2022-04-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.345724
Drama,2022-04-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.019284
Drama,2022-04-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.95089
Drama,2022-04-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.8038964
Drama,2022-04-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.4498477
Drama,2022-04-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.683407
Drama,2022-04-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.1874833
Drama,2022-04-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.6565351
Drama,2022-04-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.3331604
Drama,2022-04-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.125805
Drama,2022-04-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.330396
Drama,2022-04-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.7487764
Drama,2022-04-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.9879014
Drama,2022-04-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.4104724
Drama,2022-04-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.537742
Rhodes,2022-04-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.3568329
Rhodes,2022-04-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.7098494
Rhodes,2022-04-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.4528375
Rhodes,2022-04-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.157603
Rhodes,2022-04-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.440643
Rhodes,2022-04-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.364799
Rhodes,2022-04-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.059772
Rhodes,2022-04-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0879476
Rhodes,2022-04-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4988956
Rhodes,2022-04-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.112033
Rhodes,2022-04-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.342512
Rhodes,2022-04-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.5556045
Rhodes,2022-04-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.8618758
Rhodes,2022-04-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.720742
Rhodes,2022-04-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.845693
Rhodes,2022-04-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.4940906
Rhodes,2022-04-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.582225
Rhodes,2022-04-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.8729846
Rhodes,2022-04-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.9107368
Rhodes,2022-04-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.5052524
Rhodes,2022-04-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.5055208
Rhodes,2022-04-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.7959237
Rhodes,2022-04-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.0038376
Rhodes,2022-04-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.0016646
Rhodes,2022-04-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.202247
Rhodes,2022-04-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.659317
Rhodes,2022-04-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.532419
Rhodes,2022-04-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.363013
