Region,Date,Pollutant,Concentration_µg/m³
Nafplio,2022-03-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.927714
Nafplio,2022-03-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.56445
Nafplio,2022-03-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.359454
Nafplio,2022-03-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.5189526
Nafplio,2022-03-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.2317016
Nafplio,2022-03-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.9932716
Nafplio,2022-03-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.8840992
Nafplio,2022-03-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.9458544
Nafplio,2022-03-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0013714
Nafplio,2022-03-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.9329202
Nafplio,2022-03-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.1828766
Nafplio,2022-03-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.7961872
Nafplio,2022-03-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.7889595
Nafplio,2022-03-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.2461085
Nafplio,2022-03-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.718247
Nafplio,2022-03-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.555652
Nafplio,2022-03-31 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.7241547
Tripoli,2022-03-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.3831387
Tripoli,2022-03-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4880874
Tripoli,2022-03-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.1385314
Tripoli,2022-03-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.510778
Tripoli,2022-03-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.017737
Tripoli,2022-03-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.039014
Tripoli,2022-03-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.1018486
Tripoli,2022-03-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.486211
Tripoli,2022-03-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.439428
Tripoli,2022-03-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.5188324
Tripoli,2022-03-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.8566067
Tripoli,2022-03-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.856741
Tripoli,2022-03-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.6159155
Tripoli,2022-03-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.6544068
Tripoli,2022-03-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.5852675
Tripoli,2022-03-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.812854
Tripoli,2022-03-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.3220046
Tripoli,2022-03-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.4249823
Tripoli,2022-03-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.9163777
Tripoli,2022-03-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.6636595
Tripoli,2022-03-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.0126483
Tripoli,2022-03-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.3660457
Tripoli,2022-03-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,1.9000574
Tripoli,2022-03-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.854798
Tripoli,2022-03-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.253112
Tripoli,2022-03-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.4943113
Tripoli,2022-03-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.7008917
Tripoli,2022-03-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.3598623
Tripoli,2022-03-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.8397353
Tripoli,2022-03-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.5688553
Tripoli,2022-03-31 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0340168
Arta,2022-03-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.9718947
Arta,2022-03-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.3249297
Arta,2022-03-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.249544
Arta,2022-03-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.9371605
Arta,2022-03-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.496766
Arta,2022-03-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.8901646
Arta,2022-03-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.096082
Arta,2022-03-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.710772
Arta,2022-03-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.1697135
Arta,2022-03-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.460912
Arta,2022-03-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.5136504
Arta,2022-03-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.3730664
Arta,2022-03-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.487745
Arta,2022-03-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.434117
Arta,2022-03-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.6344085
Arta,2022-03-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.434063
Arta,2022-03-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.421966
Arta,2022-03-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.8020337
Arta,2022-03-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.670144
Arta,2022-03-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.5985835
Arta,2022-03-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.240398
Arta,2022-03-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.41657
Arta,2022-03-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.70347
Arta,2022-03-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.2259946
Arta,2022-03-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.821612
Arta,2022-03-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.1010494
Arta,2022-03-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.3702097
Arta,2022-03-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.9913764
Arta,2022-03-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.9999433
Arta,2022-03-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.8243127
Arta,2022-03-31 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.301186
Athens,2022-03-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,15.057578
Athens,2022-03-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,13.314064
Athens,2022-03-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,26.32074
Athens,2022-03-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,38.66088
Athens,2022-03-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,34.911335
Athens,2022-03-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,24.593185
Athens,2022-03-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,23.366583
Athens,2022-03-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,21.47553
Athens,2022-03-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,16.579456
Athens,2022-03-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,18.789557
Athens,2022-03-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,20.116121
Athens,2022-03-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,18.202028
Athens,2022-03-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,24.194757
Athens,2022-03-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,27.126516
Athens,2022-03-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,35.58945
Athens,2022-03-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,40.455784
Athens,2022-03-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,25.08892
Athens,2022-03-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,11.163826
Athens,2022-03-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,8.794471
Athens,2022-03-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.6839204
Athens,2022-03-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,10.630707
Athens,2022-03-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,11.608459
Athens,2022-03-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,17.881098
Athens,2022-03-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,28.988342
Athens,2022-03-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,30.965828
Athens,2022-03-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,25.764153
Athens,2022-03-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,34.129337
Athens,2022-03-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,44.861553
Athens,2022-03-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,34.54323
Athens,2022-03-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,31.0326
Athens,2022-03-31 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,18.24158
Patras,2022-03-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.4251556
Patras,2022-03-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,8.155933
Patras,2022-03-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,11.465323
Patras,2022-03-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,13.204373
Patras,2022-03-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,10.55152
Patras,2022-03-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.288614
Patras,2022-03-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,9.4512
Patras,2022-03-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,11.663081
Patras,2022-03-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.170151
Patras,2022-03-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,8.894962
Patras,2022-03-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.496863
Patras,2022-03-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.7285953
Patras,2022-03-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,8.25814
Patras,2022-03-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,9.71803
Patras,2022-03-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,12.647252
Patras,2022-03-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,10.394725
Patras,2022-03-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,10.279298
Patras,2022-03-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4150383
Patras,2022-03-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.7246487
Patras,2022-03-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.1347456
Patras,2022-03-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.767842
Patras,2022-03-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,12.567014
Patras,2022-03-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.8076744
Patras,2022-03-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,12.687322
Patras,2022-03-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,9.537616
Patras,2022-03-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,12.666977
Patras,2022-03-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,13.973122
Patras,2022-03-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,12.878484
Patras,2022-03-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,11.866315
Patras,2022-03-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,18.741014
Patras,2022-03-31 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,10.538947
Livadia,2022-03-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.6278465
Livadia,2022-03-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.3934028
Livadia,2022-03-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.999514
Livadia,2022-03-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.269003
Livadia,2022-03-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.884666
Livadia,2022-03-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.5336044
Livadia,2022-03-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.378883
Livadia,2022-03-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.3993886
Livadia,2022-03-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.574221
Livadia,2022-03-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.0752816
Livadia,2022-03-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.7618854
Livadia,2022-03-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.1413114
Livadia,2022-03-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0903177
Livadia,2022-03-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4416265
Livadia,2022-03-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.7641869
Livadia,2022-03-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.1977544
Livadia,2022-03-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.8822918
Livadia,2022-03-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.5808618
Livadia,2022-03-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.9328873
Livadia,2022-03-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.3088763
Livadia,2022-03-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0957153
Livadia,2022-03-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.782416
Livadia,2022-03-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4658463
Livadia,2022-03-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.6023192
Livadia,2022-03-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.825521
Livadia,2022-03-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.7075467
Livadia,2022-03-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.105233
Livadia,2022-03-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,8.965722
Livadia,2022-03-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,8.995017
Livadia,2022-03-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.6164885
Livadia,2022-03-31 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.4742355
Grevena,2022-03-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.660131
Grevena,2022-03-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.948895
Grevena,2022-03-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.859974
Grevena,2022-03-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.270601
Grevena,2022-03-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.2735267
Grevena,2022-03-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.5809903
Grevena,2022-03-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.77418
Grevena,2022-03-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.768844
Grevena,2022-03-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.3093963
Grevena,2022-03-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.5691357
Grevena,2022-03-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.85606
Grevena,2022-03-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.5989037
Grevena,2022-03-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.098073
Grevena,2022-03-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.900594
Grevena,2022-03-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.267609
Grevena,2022-03-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.7125435
Grevena,2022-03-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.594963
Grevena,2022-03-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.8539467
Grevena,2022-03-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0595477
Grevena,2022-03-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.9708965
Grevena,2022-03-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.3654456
Grevena,2022-03-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.760824
Grevena,2022-03-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.23747
Grevena,2022-03-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.3251789
Grevena,2022-03-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.869402
Grevena,2022-03-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.5061162
Grevena,2022-03-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.8183854
Grevena,2022-03-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.177343
Grevena,2022-03-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.6348126
Grevena,2022-03-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.0697536
Grevena,2022-03-31 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.032508
Drama,2022-03-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.7665467
Drama,2022-03-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.9709587
Drama,2022-03-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.3786025
Drama,2022-03-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.349363
Drama,2022-03-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.207103
Drama,2022-03-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.2588773
Drama,2022-03-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.093206
Drama,2022-03-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,9.108666
Drama,2022-03-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,8.200982
Drama,2022-03-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.2093472
Drama,2022-03-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.7736497
Drama,2022-03-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.0301414
Drama,2022-03-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.936025
Drama,2022-03-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.4032607
Drama,2022-03-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,7.8306756
Drama,2022-03-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,8.298776
Drama,2022-03-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,8.54245
Drama,2022-03-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.821668
Drama,2022-03-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.5778737
Drama,2022-03-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.756665
Drama,2022-03-21 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.4703617
Drama,2022-03-22 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.375698
Drama,2022-03-23 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.9566126
Drama,2022-03-24 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,6.0043106
Drama,2022-03-25 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.8926263
Drama,2022-03-26 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.759766
Drama,2022-03-27 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.459918
Drama,2022-03-28 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.5666275
Drama,2022-03-29 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.143852
Drama,2022-03-30 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.989728
Drama,2022-03-31 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.417316
Rhodes,2022-03-01 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.1873927
Rhodes,2022-03-02 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.463886
Rhodes,2022-03-03 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.432305
Rhodes,2022-03-04 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.1628857
Rhodes,2022-03-05 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.0020196
Rhodes,2022-03-06 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.6476898
Rhodes,2022-03-07 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.3606904
Rhodes,2022-03-08 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.0659385
Rhodes,2022-03-09 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.5493147
Rhodes,2022-03-10 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.4274783
Rhodes,2022-03-11 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4449646
Rhodes,2022-03-12 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.6086018
Rhodes,2022-03-13 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,2.5507112
Rhodes,2022-03-14 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.799092
Rhodes,2022-03-15 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.4485137
Rhodes,2022-03-16 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,5.3178062
Rhodes,2022-03-17 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.9519863
Rhodes,2022-03-18 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,4.2903557
Rhodes,2022-03-19 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.2106476
Rhodes,2022-03-20 00:00:00,Nitrogen Dioxide (NO₂) µg/m³,3.3544233
